,id,cumsum,unixtime,country,date
1597,760,6,1583625600000,INDONESIA,2020-03-08
1598,795,696,1583625600000,International conveyance (Diamond Princess),2020-03-08
1599,816,6566,1583625600000,IRAN (ISLAMIC REPUBLIC OF),2020-03-08
1600,832,54,1583625600000,IRAQ,2020-03-08
1601,844,19,1583625600000,IRELAND,2020-03-08
1602,864,25,1583625600000,ISRAEL,2020-03-08
1603,904,5883,1583625600000,ITALY,2020-03-08
1604,955,455,1583625600000,JAPAN,2020-03-08
1605,965,1,1583625600000,JORDAN,2020-03-08
1606,982,62,1583625600000,KUWAIT,2020-03-08
1607,991,1,1583625600000,LATVIA,2020-03-08
1608,1010,28,1583625600000,LEBANON,2020-03-08
1609,1017,1,1583625600000,LIECHTENSTEIN,2020-03-08
1610,1030,1,1583625600000,LITHUANIA,2020-03-08
1611,1040,2,1583625600000,LUXEMBOURG,2020-03-08
1612,1086,93,1583625600000,MALAYSIA,2020-03-08
1613,1090,2,1583625600000,MALDIVES,2020-03-08
1614,1095,3,1583625600000,MALTA,2020-03-08
1615,1099,2,1583625600000,MARTINIQUE,2020-03-08
1616,1111,7,1583625600000,MEXICO,2020-03-08
1617,1123,1,1583625600000,MONACO,2020-03-08
1618,1134,2,1583625600000,MOROCCO,2020-03-08
1619,1181,1,1583625600000,NEPAL,2020-03-08
1620,1194,188,1583625600000,NETHERLANDS,2020-03-08
1621,1207,5,1583625600000,NEW ZEALAND,2020-03-08
1622,1220,1,1583625600000,NIGERIA,2020-03-08
1623,1234,3,1583625600000,NORTH MACEDONIA,2020-03-08
1624,1248,147,1583625600000,NORWAY,2020-03-08
1625,1255,19,1583625600000,occupied Palestinian territory,2020-03-08
1626,1271,16,1583625600000,OMAN,2020-03-08
1627,1285,5,1583625600000,PAKISTAN,2020-03-08
1628,1295,6,1583625600000,PERU,2020-03-08
1629,1337,6,1583625600000,PHILIPPINES,2020-03-08
1630,1345,6,1583625600000,POLAND,2020-03-08
1631,1355,21,1583625600000,PORTUGAL,2020-03-08
1632,1367,12,1583625600000,QATAR,2020-03-08
1633,1417,7134,1583625600000,REPUBLIC OF KOREA,2020-03-08
1634,1421,1,1583625600000,REPUBLIC OF MOLDOVA,2020-03-08
1635,1435,13,1583625600000,ROMANIA,2020-03-08
1636,1476,7,1583625600000,RUSSIAN FEDERATION,2020-03-08
1637,1483,1,1583625600000,SAINT BARTHELEMY,2020-03-08
1638,1490,2,1583625600000,SAINT MARTIN,2020-03-08
1639,1503,27,1583625600000,SAN MARINO,2020-03-08
1640,1512,11,1583625600000,SAUDI ARABIA,2020-03-08
1641,1521,4,1583625600000,SENEGAL,2020-03-08
1642,1527,1,1583625600000,SERBIA,2020-03-08
1643,1575,138,1583625600000,SINGAPORE,2020-03-08
1644,1580,3,1583625600000,SLOVAKIA,2020-03-08
1645,1587,12,1583625600000,SLOVENIA,2020-03-08
1646,1593,2,1583625600000,SOUTH AFRICA,2020-03-08
1647,1633,589,1583625600000,SPAIN,2020-03-08
1648,1677,1,1583625600000,SRI LANKA,2020-03-08
1649,1718,161,1583625600000,SWEDEN,2020-03-08
1650,1733,264,1583625600000,SWITZERLAND,2020-03-08
1651,1783,50,1583625600000,THAILAND,2020-03-08
1652,1788,1,1583625600000,TOGO,2020-03-08
1653,1797,1,1583625600000,TUNISIA,2020-03-08
1654,1806,1,1583625600000,UKRAINE,2020-03-08
1655,1849,45,1583625600000,UNITED ARAB EMIRATES,2020-03-08
1656,1890,277,1583625600000,UNITED KINGDOM,2020-03-08
1657,1940,213,1583625600000,UNITED STATES OF AMERICA,2020-03-08
1658,1988,21,1583625600000,VIET NAM,2020-03-08
1659,15,4,1583712000000,AFGHANISTAN,2020-03-09
1660,18,2,1583712000000,ALBANIA,2020-03-09
1661,33,20,1583712000000,ALGERIA,2020-03-09
1662,42,1,1583712000000,ANDORRA,2020-03-09
1663,50,12,1583712000000,ARGENTINA,2020-03-09
1664,61,1,1583712000000,ARMENIA,2020-03-09
1665,108,77,1583712000000,AUSTRALIA,2020-03-09
1666,124,112,1583712000000,AUSTRIA,2020-03-09
1667,136,9,1583712000000,AZERBAIJAN,2020-03-09
1668,153,95,1583712000000,BAHRAIN,2020-03-09
1669,157,3,1583712000000,BANGLADESH,2020-03-09
1670,170,6,1583712000000,BELARUS,2020-03-09
1671,207,200,1583712000000,BELGIUM,2020-03-09
1672,213,1,1583712000000,BHUTAN,2020-03-09
1673,221,2,1583712000000,BOSNIA AND HERZEGOVINA,2020-03-09
1674,235,25,1583712000000,BRAZIL,2020-03-09
1675,241,4,1583712000000,BULGARIA,2020-03-09
1676,286,2,1583712000000,CAMBODIA,2020-03-09
1677,292,2,1583712000000,CAMEROON,2020-03-09
1678,337,72,1583712000000,CANADA,2020-03-09
1679,345,10,1583712000000,CHILE,2020-03-09
1680,394,80904,1583712000000,CHINA,2020-03-09
1681,399,1,1583712000000,COLOMBIA,2020-03-09
1682,403,9,1583712000000,COSTA RICA,2020-03-09
1683,419,11,1583712000000,CROATIA,2020-03-09
1684,431,32,1583712000000,CZECH REPUBLIC,2020-03-09
1685,446,36,1583712000000,DENMARK,2020-03-09
1686,456,1,1583712000000,DOMINICAN REPUBLIC,2020-03-09
1687,467,15,1583712000000,ECUADOR,2020-03-09
1688,493,55,1583712000000,EGYPT,2020-03-09
1689,507,10,1583712000000,ESTONIA,2020-03-09
1690,511,3,1583712000000,FAROE ISLANDS,2020-03-09
1691,553,30,1583712000000,FINLAND,2020-03-09
1692,600,1116,1583712000000,FRANCE,2020-03-09
1693,604,5,1583712000000,FRENCH GUIANA,2020-03-09
1694,618,13,1583712000000,GEORGIA,2020-03-09
1695,662,1112,1583712000000,GERMANY,2020-03-09
1696,669,1,1583712000000,GIBRALTAR,2020-03-09
1697,684,73,1583712000000,GREECE,2020-03-09
1698,692,1,1583712000000,HOLY SEE,2020-03-09
1699,699,9,1583712000000,HUNGARY,2020-03-09
1700,709,55,1583712000000,ICELAND,2020-03-09
1701,751,43,1583712000000,INDIA,2020-03-09
1702,761,6,1583712000000,INDONESIA,2020-03-09
1703,796,696,1583712000000,International conveyance (Diamond Princess),2020-03-09
1704,817,6566,1583712000000,IRAN (ISLAMIC REPUBLIC OF),2020-03-09
1705,833,60,1583712000000,IRAQ,2020-03-09
1706,845,21,1583712000000,IRELAND,2020-03-09
1707,865,39,1583712000000,ISRAEL,2020-03-09
1708,905,7375,1583712000000,ITALY,2020-03-09
1709,956,488,1583712000000,JAPAN,2020-03-09
1710,966,1,1583712000000,JORDAN,2020-03-09
1711,983,64,1583712000000,KUWAIT,2020-03-09
1712,992,3,1583712000000,LATVIA,2020-03-09
1713,1011,32,1583712000000,LEBANON,2020-03-09
1714,1018,1,1583712000000,LIECHTENSTEIN,2020-03-09
1715,1031,1,1583712000000,LITHUANIA,2020-03-09
1716,1041,2,1583712000000,LUXEMBOURG,2020-03-09
1717,1087,117,1583712000000,MALAYSIA,2020-03-09
1718,1091,4,1583712000000,MALDIVES,2020-03-09
1719,1096,3,1583712000000,MALTA,2020-03-09
1720,1100,2,1583712000000,MARTINIQUE,2020-03-09
1721,1112,7,1583712000000,MEXICO,2020-03-09
1722,1124,1,1583712000000,MONACO,2020-03-09
1723,1135,2,1583712000000,MOROCCO,2020-03-09
1724,1182,1,1583712000000,NEPAL,2020-03-09
1725,1195,265,1583712000000,NETHERLANDS,2020-03-09
1726,1208,5,1583712000000,NEW ZEALAND,2020-03-09
1727,1221,2,1583712000000,NIGERIA,2020-03-09
1728,1235,4,1583712000000,NORTH MACEDONIA,2020-03-09
1729,1249,169,1583712000000,NORWAY,2020-03-09
1730,1256,19,1583712000000,occupied Palestinian territory,2020-03-09
1731,1272,16,1583712000000,OMAN,2020-03-09
1732,1286,6,1583712000000,PAKISTAN,2020-03-09
1733,1291,1,1583712000000,PARAGUAY,2020-03-09
1734,1296,6,1583712000000,PERU,2020-03-09
1735,1338,24,1583712000000,PHILIPPINES,2020-03-09
1736,1346,11,1583712000000,POLAND,2020-03-09
1737,1356,30,1583712000000,PORTUGAL,2020-03-09
1738,1368,15,1583712000000,QATAR,2020-03-09
1739,1418,7382,1583712000000,REPUBLIC OF KOREA,2020-03-09
1740,1422,1,1583712000000,REPUBLIC OF MOLDOVA,2020-03-09
1741,1436,15,1583712000000,ROMANIA,2020-03-09
1742,1477,7,1583712000000,RUSSIAN FEDERATION,2020-03-09
1743,1484,1,1583712000000,SAINT BARTHELEMY,2020-03-09
1744,1491,2,1583712000000,SAINT MARTIN,2020-03-09
1745,1504,37,1583712000000,SAN MARINO,2020-03-09
1746,1513,15,1583712000000,SAUDI ARABIA,2020-03-09
1747,1522,4,1583712000000,SENEGAL,2020-03-09
1748,1528,1,1583712000000,SERBIA,2020-03-09
1749,1576,150,1583712000000,SINGAPORE,2020-03-09
1750,1581,5,1583712000000,SLOVAKIA,2020-03-09
1751,1588,16,1583712000000,SLOVENIA,2020-03-09
1752,1594,3,1583712000000,SOUTH AFRICA,2020-03-09
1753,1634,999,1583712000000,SPAIN,2020-03-09
1754,1678,1,1583712000000,SRI LANKA,2020-03-09
1755,1719,203,1583712000000,SWEDEN,2020-03-09
1756,1734,332,1583712000000,SWITZERLAND,2020-03-09
1757,1784,50,1583712000000,THAILAND,2020-03-09
1758,1789,1,1583712000000,TOGO,2020-03-09
1759,1798,2,1583712000000,TUNISIA,2020-03-09
1760,1807,1,1583712000000,UKRAINE,2020-03-09
1761,1850,45,1583712000000,UNITED ARAB EMIRATES,2020-03-09
1762,1891,277,1583712000000,UNITED KINGDOM,2020-03-09
1763,1941,213,1583712000000,UNITED STATES OF AMERICA,2020-03-09
1764,1989,30,1583712000000,VIET NAM,2020-03-09
1765,16,4,1583798400000,AFGHANISTAN,2020-03-10
1766,19,6,1583798400000,ALBANIA,2020-03-10
1767,34,20,1583798400000,ALGERIA,2020-03-10
1768,43,1,1583798400000,ANDORRA,2020-03-10
1769,51,12,1583798400000,ARGENTINA,2020-03-10
1770,62,1,1583798400000,ARMENIA,2020-03-10
1771,109,92,1583798400000,AUSTRALIA,2020-03-10
1772,125,131,1583798400000,AUSTRIA,2020-03-10
1773,137,9,1583798400000,AZERBAIJAN,2020-03-10
1774,154,109,1583798400000,BAHRAIN,2020-03-10
1775,158,3,1583798400000,BANGLADESH,2020-03-10
1776,171,9,1583798400000,BELARUS,2020-03-10
1777,208,239,1583798400000,BELGIUM,2020-03-10
1778,214,1,1583798400000,BHUTAN,2020-03-10
1779,222,2,1583798400000,BOSNIA AND HERZEGOVINA,2020-03-10
1780,236,25,1583798400000,BRAZIL,2020-03-10
1781,238,1,1583798400000,BRUNEI DARUSSALAM,2020-03-10
1782,242,4,1583798400000,BULGARIA,2020-03-10
1783,287,3,1583798400000,CAMBODIA,2020-03-10
1784,293,2,1583798400000,CAMEROON,2020-03-10
1785,338,77,1583798400000,CANADA,2020-03-10
1786,346,13,1583798400000,CHILE,2020-03-10
1787,395,80924,1583798400000,CHINA,2020-03-10
1788,400,3,1583798400000,COLOMBIA,2020-03-10
1789,404,9,1583798400000,COSTA RICA,2020-03-10
1790,420,12,1583798400000,CROATIA,2020-03-10
1791,422,2,1583798400000,CYPRUS,2020-03-10
1792,432,38,1583798400000,CZECH REPUBLIC,2020-03-10
1793,447,156,1583798400000,DENMARK,2020-03-10
1794,457,5,1583798400000,DOMINICAN REPUBLIC,2020-03-10
1795,468,15,1583798400000,ECUADOR,2020-03-10
1796,494,59,1583798400000,EGYPT,2020-03-10
1797,508,10,1583798400000,ESTONIA,2020-03-10
1798,512,2,1583798400000,FAROE ISLANDS,2020-03-10
1799,554,40,1583798400000,FINLAND,2020-03-10
1800,601,1402,1583798400000,FRANCE,2020-03-10
1801,605,5,1583798400000,FRENCH GUIANA,2020-03-10
1802,619,15,1583798400000,GEORGIA,2020-03-10
1803,663,1139,1583798400000,GERMANY,2020-03-10
1804,670,1,1583798400000,GIBRALTAR,2020-03-10
1805,685,89,1583798400000,GREECE,2020-03-10
1806,687,1,1583798400000,GUERNSEY,2020-03-10
1807,693,1,1583798400000,HOLY SEE,2020-03-10
1808,700,12,1583798400000,HUNGARY,2020-03-10
1809,710,55,1583798400000,ICELAND,2020-03-10
1810,752,44,1583798400000,INDIA,2020-03-10
1811,762,19,1583798400000,INDONESIA,2020-03-10
1812,797,696,1583798400000,International conveyance (Diamond Princess),2020-03-10
1813,818,7161,1583798400000,IRAN (ISLAMIC REPUBLIC OF),2020-03-10
1814,834,61,1583798400000,IRAQ,2020-03-10
1815,846,24,1583798400000,IRELAND,2020-03-10
1816,866,39,1583798400000,ISRAEL,2020-03-10
1817,906,9172,1583798400000,ITALY,2020-03-10
1818,957,514,1583798400000,JAPAN,2020-03-10
1819,967,1,1583798400000,JORDAN,2020-03-10
1820,984,65,1583798400000,KUWAIT,2020-03-10
1821,993,8,1583798400000,LATVIA,2020-03-10
1822,1012,41,1583798400000,LEBANON,2020-03-10
1823,1019,1,1583798400000,LIECHTENSTEIN,2020-03-10
1824,1032,1,1583798400000,LITHUANIA,2020-03-10
1825,1042,5,1583798400000,LUXEMBOURG,2020-03-10
1826,1088,117,1583798400000,MALAYSIA,2020-03-10
1827,1092,6,1583798400000,MALDIVES,2020-03-10
1828,1097,4,1583798400000,MALTA,2020-03-10
1829,1101,2,1583798400000,MARTINIQUE,2020-03-10
1830,1113,7,1583798400000,MEXICO,2020-03-10
1831,1125,1,1583798400000,MONACO,2020-03-10
1832,1127,1,1583798400000,MONGOLIA,2020-03-10
1833,1136,2,1583798400000,MOROCCO,2020-03-10
1834,1183,1,1583798400000,NEPAL,2020-03-10
1835,1196,321,1583798400000,NETHERLANDS,2020-03-10
1836,1209,5,1583798400000,NEW ZEALAND,2020-03-10
1837,1222,2,1583798400000,NIGERIA,2020-03-10
1838,1236,7,1583798400000,NORTH MACEDONIA,2020-03-10
1839,1250,192,1583798400000,NORWAY,2020-03-10
1840,1257,26,1583798400000,occupied Palestinian territory,2020-03-10
1841,1273,18,1583798400000,OMAN,2020-03-10
1842,1287,16,1583798400000,PAKISTAN,2020-03-10
1843,1289,1,1583798400000,PANAMA,2020-03-10
1844,1292,1,1583798400000,PARAGUAY,2020-03-10
1845,1297,9,1583798400000,PERU,2020-03-10
1846,1339,33,1583798400000,PHILIPPINES,2020-03-10
1847,1347,16,1583798400000,POLAND,2020-03-10
1848,1357,30,1583798400000,PORTUGAL,2020-03-10
1849,1369,18,1583798400000,QATAR,2020-03-10
1850,1419,7513,1583798400000,REPUBLIC OF KOREA,2020-03-10
1851,1423,1,1583798400000,REPUBLIC OF MOLDOVA,2020-03-10
1852,1437,17,1583798400000,ROMANIA,2020-03-10
1853,1478,7,1583798400000,RUSSIAN FEDERATION,2020-03-10
1854,1485,1,1583798400000,SAINT BARTHELEMY,2020-03-10
1855,1492,2,1583798400000,SAINT MARTIN,2020-03-10
1856,1505,49,1583798400000,SAN MARINO,2020-03-10
1857,1514,15,1583798400000,SAUDI ARABIA,2020-03-10
1858,1523,4,1583798400000,SENEGAL,2020-03-10
1859,1529,1,1583798400000,SERBIA,2020-03-10
1860,1577,160,1583798400000,SINGAPORE,2020-03-10
1861,1582,7,1583798400000,SLOVAKIA,2020-03-10
1862,1589,23,1583798400000,SLOVENIA,2020-03-10
1863,1595,7,1583798400000,SOUTH AFRICA,2020-03-10
1864,1635,1024,1583798400000,SPAIN,2020-03-10
1865,1679,1,1583798400000,SRI LANKA,2020-03-10
1866,1720,248,1583798400000,SWEDEN,2020-03-10
1867,1735,332,1583798400000,SWITZERLAND,2020-03-10
1868,1785,53,1583798400000,THAILAND,2020-03-10
1869,1790,1,1583798400000,TOGO,2020-03-10
1870,1799,2,1583798400000,TUNISIA,2020-03-10
1871,1808,1,1583798400000,UKRAINE,2020-03-10
1872,1851,59,1583798400000,UNITED ARAB EMIRATES,2020-03-10
1873,1892,373,1583798400000,UNITED KINGDOM,2020-03-10
1874,1942,472,1583798400000,UNITED STATES OF AMERICA,2020-03-10
1875,1990,31,1583798400000,VIET NAM,2020-03-10
1876,17,4,1583884800000,AFGHANISTAN,2020-03-11
1877,20,10,1583884800000,ALBANIA,2020-03-11
1878,35,20,1583884800000,ALGERIA,2020-03-11
1879,44,1,1583884800000,ANDORRA,2020-03-11
1880,52,17,1583884800000,ARGENTINA,2020-03-11
1881,63,1,1583884800000,ARMENIA,2020-03-11
1882,110,122,1583884800000,AUSTRALIA,2020-03-11
1883,126,182,1583884800000,AUSTRIA,2020-03-11
1884,138,9,1583884800000,AZERBAIJAN,2020-03-11
1885,155,110,1583884800000,BAHRAIN,2020-03-11
1886,159,3,1583884800000,BANGLADESH,2020-03-11
1887,172,12,1583884800000,BELARUS,2020-03-11
1888,209,267,1583884800000,BELGIUM,2020-03-11
1889,215,1,1583884800000,BHUTAN,2020-03-11
1890,216,2,1583884800000,BOLIVIA (PLURINATIONAL STATE OF),2020-03-11
1891,223,4,1583884800000,BOSNIA AND HERZEGOVINA,2020-03-11
1892,237,34,1583884800000,BRAZIL,2020-03-11
1893,239,1,1583884800000,BRUNEI DARUSSALAM,2020-03-11
1894,243,10,1583884800000,BULGARIA,2020-03-11
1895,244,2,1583884800000,BURKINA FASO,2020-03-11
1896,288,3,1583884800000,CAMBODIA,2020-03-11
1897,294,2,1583884800000,CAMEROON,2020-03-11
1898,339,93,1583884800000,CANADA,2020-03-11
1899,347,17,1583884800000,CHILE,2020-03-11
1900,396,80955,1583884800000,CHINA,2020-03-11
1901,401,3,1583884800000,COLOMBIA,2020-03-11
1902,405,13,1583884800000,COSTA RICA,2020-03-11
1903,421,16,1583884800000,CROATIA,2020-03-11
1904,423,2,1583884800000,CYPRUS,2020-03-11
1905,433,61,1583884800000,CZECH REPUBLIC,2020-03-11
1906,434,1,1583884800000,DEMOCRATIC REPUBLIC OF THE CONGO,2020-03-11
1907,448,262,1583884800000,DENMARK,2020-03-11
1908,458,5,1583884800000,DOMINICAN REPUBLIC,2020-03-11
1909,469,15,1583884800000,ECUADOR,2020-03-11
1910,495,59,1583884800000,EGYPT,2020-03-11
1911,509,13,1583884800000,ESTONIA,2020-03-11
1912,513,2,1583884800000,FAROE ISLANDS,2020-03-11
1913,555,40,1583884800000,FINLAND,2020-03-11
1914,602,1774,1583884800000,FRANCE,2020-03-11
1915,606,5,1583884800000,FRENCH GUIANA,2020-03-11
1916,620,23,1583884800000,GEORGIA,2020-03-11
1917,664,1296,1583884800000,GERMANY,2020-03-11
1918,671,1,1583884800000,GIBRALTAR,2020-03-11
1919,686,89,1583884800000,GREECE,2020-03-11
1920,688,1,1583884800000,GUERNSEY,2020-03-11
1921,694,1,1583884800000,HOLY SEE,2020-03-11
1922,701,13,1583884800000,HUNGARY,2020-03-11
1923,711,61,1583884800000,ICELAND,2020-03-11
1924,753,60,1583884800000,INDIA,2020-03-11
1925,763,27,1583884800000,INDONESIA,2020-03-11
1926,798,696,1583884800000,International conveyance (Diamond Princess),2020-03-11
1927,819,8042,1583884800000,IRAN (ISLAMIC REPUBLIC OF),2020-03-11
1928,835,61,1583884800000,IRAQ,2020-03-11
1929,847,34,1583884800000,IRELAND,2020-03-11
1930,867,75,1583884800000,ISRAEL,2020-03-11
1931,907,10149,1583884800000,ITALY,2020-03-11
1932,908,1,1583884800000,JAMAICA,2020-03-11
1933,958,568,1583884800000,JAPAN,2020-03-11
1934,968,1,1583884800000,JORDAN,2020-03-11
1935,985,69,1583884800000,KUWAIT,2020-03-11
1936,994,8,1583884800000,LATVIA,2020-03-11
1937,1013,41,1583884800000,LEBANON,2020-03-11
1938,1020,1,1583884800000,LIECHTENSTEIN,2020-03-11
1939,1033,3,1583884800000,LITHUANIA,2020-03-11
1940,1043,5,1583884800000,LUXEMBOURG,2020-03-11
1941,1089,129,1583884800000,MALAYSIA,2020-03-11
1942,1093,8,1583884800000,MALDIVES,2020-03-11
1943,1098,6,1583884800000,MALTA,2020-03-11
1944,1102,3,1583884800000,MARTINIQUE,2020-03-11
1945,1114,7,1583884800000,MEXICO,2020-03-11
1946,1126,1,1583884800000,MONACO,2020-03-11
1947,1128,1,1583884800000,MONGOLIA,2020-03-11
1948,1137,3,1583884800000,MOROCCO,2020-03-11
1949,1184,1,1583884800000,NEPAL,2020-03-11
1950,1197,382,1583884800000,NETHERLANDS,2020-03-11
1951,1210,5,1583884800000,NEW ZEALAND,2020-03-11
1952,1223,2,1583884800000,NIGERIA,2020-03-11
1953,1237,7,1583884800000,NORTH MACEDONIA,2020-03-11
1954,1251,277,1583884800000,NORWAY,2020-03-11
1955,1258,30,1583884800000,occupied Palestinian territory,2020-03-11
1956,1274,18,1583884800000,OMAN,2020-03-11
1957,1288,16,1583884800000,PAKISTAN,2020-03-11
1958,1290,8,1583884800000,PANAMA,2020-03-11
1959,1293,8,1583884800000,PARAGUAY,2020-03-11
1960,1298,11,1583884800000,PERU,2020-03-11
1961,1340,49,1583884800000,PHILIPPINES,2020-03-11
1962,1348,22,1583884800000,POLAND,2020-03-11
1963,1358,41,1583884800000,PORTUGAL,2020-03-11
1964,1370,24,1583884800000,QATAR,2020-03-11
1965,1420,7755,1583884800000,REPUBLIC OF KOREA,2020-03-11
1966,1424,3,1583884800000,REPUBLIC OF MOLDOVA,2020-03-11
1967,1438,25,1583884800000,ROMANIA,2020-03-11
1968,1479,7,1583884800000,RUSSIAN FEDERATION,2020-03-11
1969,1486,1,1583884800000,SAINT BARTHELEMY,2020-03-11
1970,1493,2,1583884800000,SAINT MARTIN,2020-03-11
1971,1506,63,1583884800000,SAN MARINO,2020-03-11
1972,1515,20,1583884800000,SAUDI ARABIA,2020-03-11
1973,1524,4,1583884800000,SENEGAL,2020-03-11
1974,1530,12,1583884800000,SERBIA,2020-03-11
1975,1578,178,1583884800000,SINGAPORE,2020-03-11
1976,1583,7,1583884800000,SLOVAKIA,2020-03-11
1977,1590,57,1583884800000,SLOVENIA,2020-03-11
1978,1596,7,1583884800000,SOUTH AFRICA,2020-03-11
1979,1636,1639,1583884800000,SPAIN,2020-03-11
1980,1680,1,1583884800000,SRI LANKA,2020-03-11
1981,1721,326,1583884800000,SWEDEN,2020-03-11
1982,1736,491,1583884800000,SWITZERLAND,2020-03-11
1983,1786,59,1583884800000,THAILAND,2020-03-11
1984,1791,1,1583884800000,TOGO,2020-03-11
1985,1800,6,1583884800000,TUNISIA,2020-03-11
1986,1809,1,1583884800000,UKRAINE,2020-03-11
1987,1852,74,1583884800000,UNITED ARAB EMIRATES,2020-03-11
1988,1893,373,1583884800000,UNITED KINGDOM,2020-03-11
1989,1943,696,1583884800000,UNITED STATES OF AMERICA,2020-03-11
1990,1991,35,1583884800000,VIET NAM,2020-03-11
